Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
6:30:00 PM,13.0,Friday,67.0,29.0,1.0,0.0,,low
6:45:00 PM,,Friday,65.0,25.0,,1.0,92.0,low
7:00:00 PM,13.0,Friday,76.0,24.0,23.0,0.0,123.0,normal
7:15:00 PM,,Friday,42.0,1.0,5.0,11.0,59.0,low
7:30:00 PM,13.0,Friday,42.0,10.0,3.0,1.0,56.0,low
7:45:00 PM,13.0,Friday,31.0,11.0,,12.0,55.0,low
8:00:00 PM,13.0,Friday,47.0,,3.0,,63.0,low
8:15:00 PM,13.0,Friday,28.0,7.0,2.0,4.0,41.0,
8:30:00 PM,13.0,Friday,22.0,3.0,6.0,1.0,32.0,low
8:45:00 PM,13.0,Friday,29.0,1.0,7.0,5.0,42.0,low
9:00:00 PM,13.0,Friday,,9.0,1.0,11.0,64.0,low
9:15:00 PM,13.0,Friday,23.0,3.0,,8.0,37.0,low
,13.0,Friday,21.0,2.0,5.0,15.0,43.0,normal
9:45:00 PM,13.0,Friday,31.0,2.0,1.0,9.0,,
10:00:00 PM,13.0,,15.0,5.0,0.0,18.0,38.0,normal
10:15:00 PM,13.0,Friday,11.0,2.0,,,28.0,normal
,13.0,Friday,12.0,0.0,1.0,17.0,30.0,
10:45:00 PM,13.0,Friday,18.0,3.0,0.0,18.0,,normal
11:00:00 PM,,Friday,19.0,1.0,0.0,,51.0,normal
11:15:00 PM,13.0,Friday,17.0,0.0,0.0,22.0,39.0,normal
11:30:00 PM,13.0,Friday,,5.0,0.0,14.0,34.0,normal
11:45:00 PM,13.0,Friday,15.0,,1.0,24.0,41.0,normal
12:00:00 AM,14.0,Saturday,18.0,4.0,0.0,33.0,55.0,normal
12:15:00 AM,14.0,Saturday,14.0,4.0,0.0,34.0,52.0,
,14.0,Saturday,14.0,0.0,1.0,19.0,34.0,normal
12:45:00 AM,14.0,Saturday,19.0,3.0,0.0,36.0,58.0,normal
,14.0,Saturday,10.0,4.0,1.0,,36.0,normal
1:15:00 AM,14.0,,19.0,1.0,0.0,19.0,,normal
1:30:00 AM,14.0,Saturday,18.0,5.0,0.0,26.0,49.0,normal
1:45:00 AM,14.0,Saturday,17.0,1.0,1.0,,44.0,normal
2:00:00 AM,14.0,Saturday,20.0,2.0,0.0,12.0,34.0,low
,14.0,Saturday,15.0,,0.0,15.0,35.0,normal
2:30:00 AM,,,11.0,4.0,0.0,14.0,29.0,normal
2:45:00 AM,14.0,Saturday,14.0,3.0,1.0,18.0,36.0,normal
3:00:00 AM,14.0,Saturday,13.0,2.0,0.0,39.0,54.0,normal
3:15:00 AM,14.0,Saturday,17.0,5.0,,,,
3:30:00 AM,14.0,Saturday,13.0,5.0,0.0,31.0,,normal
3:45:00 AM,14.0,Saturday,,5.0,0.0,35.0,58.0,normal
4:00:00 AM,,Saturday,15.0,4.0,0.0,16.0,35.0,normal
,14.0,Saturday,55.0,15.0,5.0,3.0,,low
4:30:00 AM,14.0,Saturday,76.0,10.0,7.0,9.0,102.0,low
4:45:00 AM,14.0,Saturday,98.0,0.0,9.0,19.0,126.0,
5:00:00 AM,14.0,Saturday,98.0,12.0,6.0,6.0,,normal
5:15:00 AM,14.0,Saturday,103.0,2.0,10.0,20.0,135.0,normal
5:30:00 AM,14.0,Saturday,93.0,17.0,8.0,12.0,130.0,
5:45:00 AM,14.0,Saturday,115.0,27.0,,16.0,167.0,normal
6:00:00 AM,14.0,Saturday,120.0,12.0,22.0,3.0,157.0,normal
6:15:00 AM,14.0,Saturday,142.0,18.0,27.0,0.0,187.0,heavy
,14.0,Saturday,117.0,,49.0,2.0,197.0,
6:45:00 AM,14.0,Saturday,126.0,36.0,24.0,0.0,186.0,
7:00:00 AM,14.0,,,39.0,38.0,5.0,192.0,heavy
7:15:00 AM,14.0,Saturday,149.0,20.0,39.0,5.0,213.0,heavy
7:30:00 AM,14.0,Saturday,109.0,29.0,23.0,5.0,166.0,
,14.0,Saturday,124.0,34.0,24.0,4.0,186.0,heavy
8:00:00 AM,,Saturday,149.0,35.0,32.0,1.0,217.0,heavy
8:15:00 AM,14.0,Saturday,125.0,32.0,38.0,4.0,199.0,heavy
8:30:00 AM,14.0,Saturday,101.0,23.0,38.0,1.0,163.0,high
8:45:00 AM,14.0,Saturday,137.0,36.0,,0.0,203.0,heavy
,14.0,Saturday,139.0,15.0,21.0,3.0,178.0,heavy
,14.0,Saturday,19.0,3.0,29.0,9.0,60.0,normal
9:30:00 AM,,Saturday,13.0,11.0,39.0,7.0,70.0,
9:45:00 AM,14.0,Saturday,31.0,2.0,29.0,,89.0,normal
10:00:00 AM,14.0,Saturday,18.0,,21.0,22.0,85.0,normal
10:15:00 AM,14.0,Saturday,26.0,12.0,14.0,13.0,65.0,normal
10:30:00 AM,14.0,Saturday,31.0,15.0,13.0,,87.0,normal
,,Saturday,12.0,22.0,8.0,11.0,53.0,low
11:00:00 AM,14.0,Saturday,54.0,5.0,13.0,,95.0,normal
11:15:00 AM,14.0,Saturday,59.0,7.0,13.0,21.0,100.0,normal
11:30:00 AM,14.0,Saturday,58.0,,6.0,,95.0,normal
11:45:00 AM,14.0,Saturday,53.0,8.0,9.0,,95.0,normal
12:00:00 PM,14.0,Saturday,54.0,7.0,7.0,20.0,88.0,normal
12:15:00 PM,14.0,Saturday,39.0,,4.0,29.0,82.0,normal
12:30:00 PM,14.0,Saturday,38.0,9.0,8.0,22.0,77.0,normal
12:45:00 PM,,Saturday,36.0,5.0,10.0,23.0,,normal
1:00:00 PM,14.0,Saturday,68.0,6.0,12.0,24.0,110.0,normal
1:15:00 PM,14.0,Saturday,50.0,18.0,26.0,14.0,108.0,normal
,14.0,Saturday,120.0,28.0,22.0,20.0,,heavy
1:45:00 PM,14.0,Saturday,60.0,14.0,28.0,9.0,111.0,normal
2:00:00 PM,14.0,Saturday,105.0,14.0,8.0,19.0,146.0,normal
2:15:00 PM,14.0,Saturday,89.0,27.0,18.0,8.0,142.0,normal
2:30:00 PM,,Saturday,28.0,17.0,31.0,10.0,86.0,
2:45:00 PM,14.0,Saturday,79.0,14.0,23.0,6.0,122.0,normal
3:00:00 PM,14.0,Saturday,15.0,11.0,30.0,14.0,,normal
3:15:00 PM,14.0,Saturday,77.0,27.0,23.0,18.0,145.0,normal
3:30:00 PM,14.0,Saturday,19.0,14.0,24.0,6.0,63.0,normal
3:45:00 PM,14.0,Saturday,79.0,13.0,28.0,7.0,127.0,high
4:00:00 PM,14.0,Saturday,114.0,,22.0,9.0,155.0,normal
4:15:00 PM,14.0,,150.0,30.0,22.0,,,heavy
4:30:00 PM,14.0,Saturday,142.0,23.0,25.0,7.0,,heavy
,14.0,Saturday,111.0,36.0,25.0,6.0,178.0,heavy
5:00:00 PM,14.0,,143.0,37.0,38.0,8.0,226.0,heavy
5:15:00 PM,14.0,Saturday,,37.0,43.0,10.0,,
5:30:00 PM,14.0,Saturday,147.0,20.0,49.0,7.0,223.0,normal
5:45:00 PM,14.0,Saturday,140.0,22.0,27.0,,194.0,heavy
,14.0,Saturday,128.0,37.0,20.0,,194.0,heavy
6:15:00 PM,14.0,Saturday,114.0,23.0,42.0,,189.0,heavy
6:30:00 PM,14.0,Saturday,,20.0,22.0,9.0,168.0,heavy
6:45:00 PM,14.0,Saturday,93.0,24.0,17.0,23.0,157.0,high
,14.0,Saturday,,15.0,15.0,8.0,103.0,
7:15:00 PM,14.0,Saturday,100.0,22.0,14.0,8.0,,
7:30:00 PM,14.0,,85.0,12.0,11.0,18.0,,normal
7:45:00 PM,14.0,Saturday,,7.0,12.0,12.0,87.0,low
8:00:00 PM,14.0,,50.0,12.0,15.0,18.0,95.0,normal
8:15:00 PM,,Saturday,74.0,9.0,11.0,12.0,106.0,low
8:30:00 PM,14.0,Saturday,73.0,15.0,18.0,7.0,113.0,normal
,14.0,Saturday,,13.0,20.0,30.0,162.0,
9:00:00 PM,14.0,Saturday,110.0,14.0,17.0,8.0,149.0,normal
9:15:00 PM,14.0,Saturday,82.0,5.0,12.0,34.0,133.0,
9:30:00 PM,14.0,Saturday,58.0,19.0,12.0,17.0,106.0,normal
9:45:00 PM,14.0,Saturday,70.0,10.0,14.0,32.0,,high
10:00:00 PM,14.0,Saturday,10.0,,0.0,33.0,44.0,normal
10:15:00 PM,14.0,Saturday,14.0,1.0,1.0,40.0,56.0,normal
10:30:00 PM,14.0,Saturday,17.0,1.0,1.0,17.0,,normal
10:45:00 PM,14.0,Saturday,12.0,4.0,1.0,22.0,,normal
11:00:00 PM,,Saturday,15.0,0.0,0.0,16.0,31.0,normal
,14.0,Saturday,13.0,4.0,0.0,25.0,42.0,normal
11:30:00 PM,,Saturday,14.0,5.0,1.0,12.0,32.0,low
11:45:00 PM,14.0,Saturday,18.0,1.0,1.0,35.0,55.0,normal
,15.0,Sunday,18.0,5.0,1.0,19.0,43.0,normal
12:15:00 AM,15.0,Sunday,19.0,3.0,0.0,38.0,,normal
12:30:00 AM,15.0,Sunday,13.0,0.0,,,26.0,low
12:45:00 AM,15.0,Sunday,20.0,0.0,1.0,38.0,59.0,normal
1:00:00 AM,15.0,Sunday,20.0,1.0,1.0,24.0,46.0,normal
1:15:00 AM,15.0,Sunday,17.0,3.0,1.0,17.0,,normal
1:30:00 AM,15.0,Sunday,12.0,3.0,1.0,35.0,51.0,normal
1:45:00 AM,15.0,Sunday,19.0,,1.0,30.0,50.0,
2:00:00 AM,,Sunday,19.0,2.0,1.0,30.0,52.0,
2:15:00 AM,15.0,Sunday,18.0,1.0,0.0,16.0,35.0,normal
2:30:00 AM,15.0,Sunday,11.0,0.0,0.0,,42.0,normal
2:45:00 AM,15.0,,10.0,1.0,,12.0,24.0,low
3:00:00 AM,15.0,Sunday,16.0,1.0,0.0,24.0,41.0,normal
3:15:00 AM,15.0,Sunday,18.0,3.0,0.0,28.0,49.0,normal
3:30:00 AM,15.0,Sunday,20.0,1.0,1.0,39.0,61.0,normal
3:45:00 AM,15.0,Sunday,19.0,3.0,1.0,27.0,50.0,normal
4:00:00 AM,15.0,Sunday,14.0,1.0,1.0,34.0,50.0,normal
4:15:00 AM,15.0,Sunday,61.0,26.0,1.0,16.0,104.0,normal
4:30:00 AM,15.0,Sunday,72.0,26.0,6.0,4.0,,low
4:45:00 AM,15.0,Sunday,86.0,24.0,3.0,18.0,131.0,normal
5:00:00 AM,15.0,Sunday,75.0,1.0,8.0,10.0,94.0,low
5:15:00 AM,15.0,Sunday,75.0,1.0,7.0,9.0,92.0,low
5:30:00 AM,15.0,,93.0,5.0,4.0,1.0,103.0,low
5:45:00 AM,15.0,Sunday,111.0,6.0,2.0,5.0,124.0,normal
6:00:00 AM,15.0,Sunday,111.0,,41.0,2.0,172.0,heavy
6:15:00 AM,,Sunday,114.0,27.0,46.0,0.0,187.0,heavy
6:30:00 AM,15.0,Sunday,139.0,19.0,50.0,2.0,210.0,heavy
,15.0,Sunday,109.0,14.0,38.0,1.0,162.0,high
7:00:00 AM,15.0,Sunday,105.0,16.0,22.0,3.0,,
7:15:00 AM,15.0,Sunday,150.0,13.0,31.0,4.0,198.0,heavy
7:30:00 AM,15.0,Sunday,122.0,13.0,47.0,,185.0,heavy
7:45:00 AM,15.0,Sunday,114.0,24.0,46.0,,186.0,heavy
8:00:00 AM,15.0,,119.0,36.0,41.0,0.0,196.0,heavy
8:15:00 AM,,Sunday,108.0,35.0,39.0,0.0,182.0,heavy
8:30:00 AM,15.0,Sunday,113.0,18.0,28.0,1.0,160.0,high
8:45:00 AM,15.0,Sunday,118.0,36.0,37.0,0.0,191.0,heavy
9:00:00 AM,15.0,Sunday,113.0,35.0,48.0,3.0,199.0,heavy
9:15:00 AM,15.0,Sunday,66.0,7.0,22.0,,125.0,high
9:30:00 AM,15.0,Sunday,64.0,12.0,27.0,8.0,111.0,normal
9:45:00 AM,,Sunday,37.0,5.0,13.0,11.0,66.0,low
10:00:00 AM,15.0,Sunday,82.0,17.0,31.0,20.0,150.0,
,15.0,Sunday,63.0,5.0,23.0,12.0,103.0,normal
10:30:00 AM,,Sunday,20.0,12.0,16.0,24.0,72.0,
,15.0,Sunday,46.0,5.0,34.0,9.0,94.0,
11:00:00 AM,15.0,Sunday,35.0,9.0,8.0,29.0,81.0,normal
11:15:00 AM,15.0,Sunday,33.0,9.0,,21.0,74.0,normal
11:30:00 AM,15.0,Sunday,32.0,9.0,,,81.0,normal
11:45:00 AM,15.0,,62.0,10.0,6.0,22.0,100.0,normal
12:00:00 PM,15.0,Sunday,62.0,10.0,11.0,22.0,105.0,normal
12:15:00 PM,15.0,Sunday,54.0,10.0,12.0,25.0,101.0,normal
12:30:00 PM,,Sunday,48.0,8.0,15.0,23.0,94.0,normal
12:45:00 PM,15.0,Sunday,20.0,10.0,12.0,,66.0,normal
,15.0,Sunday,35.0,10.0,,,80.0,normal
1:15:00 PM,15.0,Sunday,112.0,15.0,40.0,10.0,177.0,heavy
1:30:00 PM,15.0,Sunday,51.0,21.0,25.0,13.0,,
1:45:00 PM,15.0,Sunday,53.0,12.0,23.0,,96.0,normal
2:00:00 PM,15.0,Sunday,63.0,22.0,18.0,15.0,118.0,
2:15:00 PM,15.0,Sunday,50.0,23.0,16.0,8.0,97.0,normal
2:30:00 PM,,Sunday,94.0,20.0,35.0,17.0,166.0,high
2:45:00 PM,15.0,Sunday,7.0,27.0,39.0,17.0,90.0,normal
3:00:00 PM,15.0,Sunday,109.0,18.0,13.0,6.0,146.0,normal
3:15:00 PM,15.0,,18.0,27.0,19.0,6.0,70.0,normal
3:30:00 PM,15.0,Sunday,21.0,30.0,5.0,5.0,61.0,low
3:45:00 PM,15.0,Sunday,49.0,16.0,9.0,12.0,,low
4:00:00 PM,15.0,Sunday,129.0,28.0,40.0,6.0,,heavy
4:15:00 PM,15.0,Sunday,141.0,18.0,28.0,8.0,195.0,heavy
4:30:00 PM,15.0,Sunday,131.0,14.0,43.0,7.0,195.0,heavy
4:45:00 PM,15.0,Sunday,105.0,38.0,23.0,5.0,171.0,heavy
,15.0,Sunday,125.0,35.0,37.0,5.0,202.0,heavy
5:15:00 PM,15.0,Sunday,127.0,36.0,42.0,9.0,214.0,heavy
5:30:00 PM,15.0,Sunday,129.0,22.0,,9.0,,heavy
5:45:00 PM,15.0,Sunday,121.0,39.0,47.0,8.0,,heavy
6:00:00 PM,15.0,Sunday,138.0,29.0,,9.0,218.0,heavy
,,Sunday,119.0,,21.0,5.0,171.0,
6:30:00 PM,15.0,Sunday,,,48.0,8.0,211.0,heavy
6:45:00 PM,15.0,Sunday,72.0,12.0,14.0,,130.0,high
7:00:00 PM,15.0,Sunday,92.0,23.0,20.0,30.0,165.0,high
7:15:00 PM,15.0,Sunday,94.0,17.0,,24.0,146.0,high
7:30:00 PM,15.0,Sunday,102.0,25.0,12.0,24.0,163.0,high
7:45:00 PM,15.0,Sunday,,,17.0,14.0,125.0,normal
8:00:00 PM,15.0,Sunday,58.0,5.0,19.0,25.0,107.0,normal
8:15:00 PM,15.0,Sunday,93.0,,18.0,10.0,143.0,normal
8:30:00 PM,15.0,Sunday,59.0,23.0,10.0,35.0,127.0,high
8:45:00 PM,,Sunday,,20.0,10.0,20.0,107.0,normal
,15.0,Sunday,96.0,9.0,,25.0,148.0,high
9:15:00 PM,15.0,Sunday,104.0,12.0,16.0,20.0,152.0,normal
,15.0,Sunday,104.0,,17.0,23.0,166.0,
9:45:00 PM,15.0,Sunday,88.0,,11.0,29.0,136.0,high
10:00:00 PM,15.0,,20.0,3.0,,16.0,39.0,normal
,15.0,Sunday,17.0,2.0,1.0,30.0,,normal
10:30:00 PM,15.0,Sunday,17.0,4.0,0.0,23.0,44.0,
10:45:00 PM,15.0,Sunday,15.0,5.0,0.0,21.0,41.0,normal
11:00:00 PM,15.0,Sunday,10.0,0.0,1.0,31.0,,normal
11:15:00 PM,15.0,Sunday,,1.0,1.0,19.0,32.0,
11:30:00 PM,15.0,Sunday,12.0,2.0,0.0,29.0,43.0,normal
11:45:00 PM,15.0,Sunday,11.0,0.0,1.0,11.0,23.0,
12:00:00 AM,16.0,Monday,,4.0,1.0,28.0,51.0,normal
12:15:00 AM,16.0,Monday,13.0,3.0,0.0,26.0,42.0,normal
12:30:00 AM,16.0,Monday,16.0,3.0,0.0,34.0,53.0,
12:45:00 AM,16.0,Monday,16.0,,0.0,35.0,55.0,
1:00:00 AM,,Monday,20.0,2.0,,,,normal
1:15:00 AM,16.0,Monday,14.0,4.0,1.0,28.0,47.0,normal
1:30:00 AM,16.0,Monday,11.0,4.0,1.0,19.0,35.0,normal
1:45:00 AM,16.0,Monday,19.0,4.0,0.0,17.0,40.0,normal
2:00:00 AM,16.0,Monday,,3.0,1.0,26.0,48.0,normal
2:15:00 AM,16.0,Monday,10.0,1.0,1.0,21.0,33.0,normal
2:30:00 AM,16.0,Monday,20.0,5.0,1.0,40.0,66.0,
2:45:00 AM,,Monday,,5.0,0.0,37.0,,normal
3:00:00 AM,16.0,Monday,15.0,4.0,1.0,29.0,49.0,normal
3:15:00 AM,16.0,Monday,,2.0,,27.0,46.0,normal
3:30:00 AM,16.0,,10.0,3.0,1.0,23.0,,normal
3:45:00 AM,16.0,Monday,16.0,5.0,1.0,31.0,53.0,normal
4:00:00 AM,16.0,Monday,20.0,,1.0,30.0,51.0,normal
,16.0,Monday,61.0,4.0,5.0,17.0,87.0,normal
4:30:00 AM,16.0,Monday,91.0,8.0,6.0,2.0,107.0,
4:45:00 AM,16.0,Monday,94.0,4.0,5.0,2.0,105.0,low
5:00:00 AM,,Monday,117.0,8.0,6.0,16.0,147.0,normal
5:15:00 AM,16.0,Monday,111.0,,10.0,14.0,149.0,normal
5:30:00 AM,16.0,,91.0,2.0,3.0,5.0,101.0,low
,16.0,Monday,96.0,9.0,1.0,16.0,122.0,normal
6:00:00 AM,16.0,Monday,134.0,15.0,,5.0,196.0,heavy
6:15:00 AM,16.0,Monday,121.0,35.0,39.0,4.0,199.0,heavy
6:30:00 AM,16.0,Monday,118.0,40.0,40.0,3.0,201.0,heavy
6:45:00 AM,16.0,Monday,115.0,17.0,40.0,1.0,173.0,heavy
,16.0,Monday,106.0,22.0,37.0,0.0,165.0,high
7:15:00 AM,16.0,Monday,147.0,26.0,40.0,0.0,213.0,
7:30:00 AM,16.0,,102.0,13.0,31.0,2.0,148.0,high
7:45:00 AM,16.0,Monday,,12.0,24.0,3.0,141.0,normal
,16.0,Monday,130.0,40.0,31.0,,203.0,heavy
8:15:00 AM,16.0,Monday,102.0,17.0,33.0,0.0,152.0,high
8:30:00 AM,16.0,Monday,105.0,13.0,48.0,,171.0,heavy
8:45:00 AM,16.0,,129.0,,25.0,0.0,178.0,heavy
,16.0,Monday,,,45.0,0.0,173.0,heavy
9:15:00 AM,16.0,Monday,74.0,14.0,23.0,,132.0,high
9:30:00 AM,16.0,,80.0,14.0,35.0,,,high
9:45:00 AM,16.0,Monday,31.0,7.0,34.0,24.0,96.0,normal
10:00:00 AM,,Monday,18.0,15.0,9.0,,57.0,normal
,16.0,Monday,15.0,10.0,23.0,20.0,68.0,normal
10:30:00 AM,16.0,,37.0,18.0,8.0,16.0,79.0,normal
10:45:00 AM,16.0,Monday,10.0,7.0,,14.0,36.0,normal
11:00:00 AM,16.0,Monday,54.0,,15.0,23.0,98.0,normal
,16.0,Monday,34.0,7.0,5.0,24.0,70.0,normal
11:30:00 AM,16.0,Monday,50.0,7.0,8.0,21.0,86.0,normal
11:45:00 AM,16.0,Monday,,9.0,10.0,24.0,87.0,normal
12:00:00 PM,16.0,Monday,63.0,8.0,15.0,24.0,110.0,normal
12:15:00 PM,16.0,Monday,56.0,6.0,6.0,29.0,97.0,normal
12:30:00 PM,16.0,Monday,69.0,,13.0,27.0,114.0,high
12:45:00 PM,16.0,Monday,39.0,5.0,3.0,30.0,77.0,normal
1:00:00 PM,16.0,Monday,61.0,10.0,,24.0,109.0,normal
1:15:00 PM,16.0,,61.0,30.0,5.0,20.0,116.0,normal
1:30:00 PM,16.0,Monday,,17.0,9.0,,51.0,
1:45:00 PM,16.0,Monday,70.0,,38.0,7.0,137.0,
2:00:00 PM,16.0,Monday,25.0,30.0,31.0,9.0,95.0,normal
2:15:00 PM,16.0,Monday,23.0,13.0,12.0,6.0,54.0,low
2:30:00 PM,16.0,,105.0,30.0,,8.0,167.0,normal
2:45:00 PM,16.0,Monday,107.0,10.0,,6.0,129.0,normal
3:00:00 PM,16.0,Monday,,20.0,36.0,7.0,103.0,
3:15:00 PM,16.0,Monday,74.0,18.0,37.0,11.0,140.0,high
,16.0,Monday,62.0,15.0,8.0,11.0,96.0,low
3:45:00 PM,16.0,Monday,,20.0,14.0,12.0,127.0,normal
4:00:00 PM,16.0,,111.0,,43.0,5.0,191.0,heavy
4:15:00 PM,,Monday,145.0,12.0,41.0,6.0,204.0,heavy
4:30:00 PM,16.0,Monday,139.0,11.0,20.0,7.0,177.0,heavy
4:45:00 PM,16.0,Monday,129.0,40.0,31.0,10.0,210.0,heavy
5:00:00 PM,16.0,Monday,,22.0,28.0,,186.0,
5:15:00 PM,16.0,Monday,103.0,17.0,23.0,8.0,151.0,normal
5:30:00 PM,16.0,,127.0,32.0,29.0,7.0,195.0,heavy
5:45:00 PM,16.0,Monday,120.0,35.0,44.0,8.0,207.0,heavy
6:00:00 PM,16.0,Monday,106.0,11.0,41.0,7.0,165.0,high
,16.0,Monday,,40.0,31.0,5.0,190.0,heavy
6:30:00 PM,16.0,Monday,101.0,13.0,20.0,7.0,141.0,normal
6:45:00 PM,16.0,Monday,110.0,,,,188.0,heavy
7:00:00 PM,16.0,Monday,,6.0,17.0,23.0,154.0,high
7:15:00 PM,16.0,Monday,104.0,12.0,10.0,10.0,136.0,normal
7:30:00 PM,,Monday,102.0,22.0,17.0,23.0,164.0,high
7:45:00 PM,16.0,Monday,77.0,19.0,16.0,8.0,120.0,normal
8:00:00 PM,16.0,Monday,70.0,16.0,19.0,,138.0,high
8:15:00 PM,16.0,Monday,75.0,9.0,13.0,28.0,125.0,high
8:30:00 PM,16.0,Monday,,9.0,16.0,,149.0,high
8:45:00 PM,16.0,Monday,77.0,17.0,17.0,22.0,133.0,high
,16.0,Monday,73.0,16.0,14.0,34.0,137.0,high
9:15:00 PM,16.0,Monday,59.0,7.0,,12.0,96.0,normal
9:30:00 PM,16.0,Monday,54.0,20.0,,9.0,93.0,low
9:45:00 PM,16.0,Monday,90.0,,18.0,32.0,146.0,high
10:00:00 PM,16.0,Monday,,,1.0,32.0,53.0,normal
10:15:00 PM,16.0,Monday,12.0,1.0,0.0,11.0,24.0,low
10:30:00 PM,16.0,Monday,17.0,,0.0,28.0,47.0,normal
,16.0,Monday,13.0,5.0,1.0,12.0,31.0,low
11:00:00 PM,16.0,,15.0,5.0,0.0,21.0,41.0,normal
11:15:00 PM,16.0,Monday,18.0,4.0,0.0,,33.0,low
11:30:00 PM,16.0,,12.0,4.0,0.0,21.0,37.0,normal
11:45:00 PM,16.0,Monday,10.0,4.0,1.0,12.0,27.0,low
12:00:00 AM,,Tuesday,15.0,2.0,0.0,25.0,42.0,normal
12:15:00 AM,17.0,Tuesday,11.0,0.0,,24.0,35.0,normal
12:30:00 AM,17.0,Tuesday,15.0,,1.0,,33.0,normal
12:45:00 AM,17.0,,20.0,3.0,1.0,29.0,53.0,normal
1:00:00 AM,17.0,Tuesday,,2.0,0.0,24.0,43.0,normal
1:15:00 AM,17.0,,19.0,5.0,1.0,26.0,51.0,normal
1:30:00 AM,17.0,Tuesday,20.0,3.0,1.0,,56.0,normal
,,Tuesday,15.0,3.0,0.0,19.0,37.0,
2:00:00 AM,17.0,Tuesday,13.0,5.0,0.0,17.0,35.0,normal
2:15:00 AM,17.0,Tuesday,12.0,5.0,,19.0,37.0,normal
2:30:00 AM,17.0,Tuesday,10.0,2.0,0.0,27.0,39.0,normal
2:45:00 AM,,Tuesday,20.0,,1.0,23.0,48.0,normal
3:00:00 AM,17.0,Tuesday,14.0,0.0,0.0,16.0,30.0,
3:15:00 AM,17.0,Tuesday,12.0,4.0,1.0,28.0,45.0,
3:30:00 AM,17.0,Tuesday,19.0,2.0,0.0,20.0,41.0,normal
3:45:00 AM,17.0,Tuesday,20.0,,1.0,19.0,42.0,normal
4:00:00 AM,17.0,Tuesday,16.0,0.0,0.0,36.0,52.0,normal
4:15:00 AM,17.0,Tuesday,62.0,20.0,4.0,18.0,104.0,normal
,17.0,Tuesday,50.0,13.0,2.0,14.0,79.0,normal
4:45:00 AM,17.0,Tuesday,101.0,3.0,6.0,6.0,116.0,normal
5:00:00 AM,17.0,Tuesday,94.0,15.0,2.0,9.0,120.0,normal
,17.0,Tuesday,68.0,,8.0,1.0,87.0,low
5:30:00 AM,17.0,,95.0,3.0,8.0,20.0,,normal
5:45:00 AM,17.0,Tuesday,113.0,7.0,10.0,16.0,146.0,normal
6:00:00 AM,17.0,Tuesday,,13.0,39.0,1.0,,high
6:15:00 AM,17.0,,105.0,32.0,47.0,4.0,,heavy
6:30:00 AM,17.0,Tuesday,150.0,19.0,,4.0,,heavy
6:45:00 AM,17.0,Tuesday,137.0,38.0,39.0,2.0,216.0,heavy
,17.0,Tuesday,113.0,11.0,32.0,1.0,157.0,high
7:15:00 AM,17.0,Tuesday,117.0,30.0,26.0,5.0,178.0,heavy
7:30:00 AM,17.0,Tuesday,130.0,10.0,37.0,1.0,178.0,heavy
7:45:00 AM,,Tuesday,150.0,32.0,,1.0,214.0,heavy
8:00:00 AM,17.0,Tuesday,146.0,10.0,30.0,3.0,189.0,heavy
8:15:00 AM,17.0,Tuesday,123.0,24.0,,2.0,,heavy
,17.0,Tuesday,110.0,24.0,26.0,4.0,164.0,
8:45:00 AM,17.0,Tuesday,111.0,33.0,31.0,2.0,177.0,heavy
9:00:00 AM,17.0,Tuesday,132.0,18.0,32.0,2.0,184.0,heavy
9:15:00 AM,17.0,Tuesday,,16.0,22.0,13.0,117.0,normal
,17.0,Tuesday,45.0,24.0,5.0,23.0,97.0,normal
9:45:00 AM,17.0,Tuesday,92.0,19.0,15.0,7.0,133.0,normal
10:00:00 AM,17.0,Tuesday,78.0,22.0,16.0,25.0,141.0,high
,,,90.0,2.0,15.0,18.0,125.0,normal
10:30:00 AM,17.0,Tuesday,23.0,2.0,37.0,9.0,,
10:45:00 AM,17.0,Tuesday,,5.0,,20.0,,normal
11:00:00 AM,17.0,Tuesday,41.0,5.0,4.0,24.0,74.0,normal
11:15:00 AM,17.0,,32.0,5.0,15.0,26.0,78.0,normal
,17.0,Tuesday,65.0,7.0,7.0,22.0,101.0,normal
11:45:00 AM,17.0,Tuesday,22.0,6.0,3.0,25.0,56.0,normal
12:00:00 PM,,Tuesday,54.0,,4.0,28.0,93.0,normal
12:15:00 PM,17.0,Tuesday,,5.0,8.0,28.0,79.0,normal
12:30:00 PM,17.0,Tuesday,59.0,7.0,,23.0,104.0,normal
12:45:00 PM,,Tuesday,34.0,8.0,10.0,23.0,75.0,normal
1:00:00 PM,,Tuesday,28.0,6.0,3.0,27.0,64.0,normal
1:15:00 PM,,Tuesday,,16.0,11.0,14.0,48.0,normal
1:30:00 PM,17.0,,8.0,,22.0,8.0,50.0,normal
1:45:00 PM,17.0,Tuesday,42.0,25.0,38.0,18.0,,high
2:00:00 PM,17.0,Tuesday,82.0,13.0,28.0,5.0,128.0,high
2:15:00 PM,17.0,Tuesday,14.0,24.0,26.0,9.0,73.0,normal
2:30:00 PM,17.0,Tuesday,39.0,25.0,33.0,,106.0,normal
2:45:00 PM,17.0,Tuesday,47.0,14.0,29.0,6.0,96.0,normal
3:00:00 PM,17.0,Tuesday,120.0,20.0,21.0,18.0,179.0,heavy
3:15:00 PM,17.0,Tuesday,114.0,11.0,,10.0,174.0,heavy
